anfitrión/a,tiempo_respuesta,es_superhost,ciudad,pais,latitud,longitud,tipo_propiedad,capacidad,puntaje_promedio_comunicación,puntaje_promedio_localización,servicio_tv_cable,servicio_aire_acondicionado
287546232,dentro de una hora,0,Rio de Janeiro,Brazil,-22.92932,-43.2374,pieza privada en departamento,2,10,10,0,1
120455789,dentro de algunas horas,0,Bangkok,Thailand,13.82969,100.52856,condominio completo,3,10,9,1,1
12230685,dentro de una hora,0,Rio de Janeiro,Brazil,-23.01068,-43.34174,pieza privada en casa,2,10,10,0,1
5265232,dentro de una hora,0,Rome,Italy,41.88187,12.47507,pieza privada en departamento,2,9,10,1,1
270335492,dentro de algunos días o más,0,Mexico City,Mexico,19.43288,-99.18166,pieza privada en departamento,1,10,6,0,0
9629014,dentro de un día,1,Rome,Italy,41.91847,12.51953,pieza privada en departamento,2,10,10,0,0
35253342,dentro de algunas horas,1,New York,United States,40.62168,-74.03023,apartamento completo,3,10,9,1,1
3025975,dentro de algunos días o más,0,Paris,France,48.88744,2.34751,apartamento completo,4,9,9,1,0
638721,dentro de algunas horas,1,New York,United States,40.70788,-74.00238,pieza privada en departamento,1,10,10,0,1
51326285,dentro de una hora,0,Rio de Janeiro,Brazil,-22.92579,-43.18019,pieza privada en casa,4,10,10,1,1
187786849,dentro de una hora,0,Bangkok,Thailand,13.80664,100.52893,casa completa,4,10,10,0,1
199624792,dentro de una hora,0,Bangkok,Thailand,13.71418,100.59194,apartamento completo,2,10,8,0,1
244517457,dentro de una hora,0,Paris,France,48.88072,2.28995,pieza privada en departamento,2,10,10,0,0
353024400,dentro de una hora,0,New York,United States,40.80413,-73.96467,pieza privada en departamento,2,10,10,0,1
16518931,dentro de una hora,0,Cape Town,South Africa,-34.10471,18.39591,casa completa,9,10,10,1,0
59892079,dentro de una hora,1,Rio de Janeiro,Brazil,-22.95287,-43.18231,pieza privada en departamento,2,10,10,0,1
234956305,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.98783,-43.48693,casa completa,2,10,2,0,1
223198021,dentro de algunos días o más,1,New York,United States,40.6603,-73.94618,apartamento completo,6,10,10,1,1
44834089,dentro de algunos días o más,0,Sydney,Australia,-33.7957,151.27802,pieza privada en departamento,1,8,9,0,0
12286427,dentro de algunas horas,1,Cape Town,South Africa,-33.90865,18.4116,apartamento completo,8,10,10,0,1
37782341,dentro de una hora,0,Rio de Janeiro,Brazil,-22.97904,-43.19044,apartamento completo,2,10,10,0,1
48622231,dentro de algunos días o más,0,Rio de Janeiro,Brazil,-22.97077,-43.38825,apartamento completo,4,10,10,1,1
20877664,dentro de una hora,0,Rome,Italy,41.87718,12.57544,apartamento completo,6,10,9,0,0
108884694,dentro de algunas horas,1,Rio de Janeiro,Brazil,-22.91458,-43.18578,apartamento completo,4,10,10,1,1
57390515,dentro de una hora,0,Bangkok,Thailand,13.73767,100.58357,condominio completo,5,2,8,0,1
10590623,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.97398,-43.18896,apartamento completo,4,10,10,0,1
49237581,dentro de algunas horas,0,Paris,France,48.86061,2.36133,apartamento completo,4,8,10,1,0
148789576,dentro de una hora,1,Mexico City,Mexico,19.28548,-99.21715,pieza privada en casa,2,10,10,0,0
3886732,dentro de algunas horas,0,Cape Town,South Africa,-33.9101,18.39312,apartamento completo,4,8,10,1,0
1764914,dentro de una hora,1,Rome,Italy,41.89996,12.47753,apartamento completo,5,10,10,0,1
170743972,dentro de una hora,1,Rio de Janeiro,Brazil,-23.00694,-43.45699,apartamento completo,5,10,10,0,1
93977794,dentro de una hora,1,Bangkok,Thailand,13.72467,100.57023,pieza en hotel,2,10,9,0,1
267849293,dentro de algunas horas,0,Bangkok,Thailand,13.75619,100.5584,condominio completo,4,9,9,0,1
1289982,dentro de una hora,0,Rio de Janeiro,Brazil,-22.96817,-43.17987,apartamento completo,4,10,10,1,1
171527268,dentro de una hora,0,Bangkok,Thailand,13.71318,100.59419,condominio completo,2,9,10,0,1
197127767,dentro de algunos días o más,0,Rome,Italy,41.90052,12.53348,pieza privada en departamento,2,9,9,0,1
1315670,dentro de una hora,0,New York,United States,40.68527,-73.95039,pieza privada en departamento,2,10,10,0,1
145908956,dentro de una hora,0,Cape Town,South Africa,-34.11208,18.82345,apartamento completo,6,10,10,0,0
265348694,dentro de una hora,1,Istanbul,Turkey,41.03674,28.97546,pieza privada en departamento,2,10,10,0,0
46247902,dentro de una hora,1,Mexico City,Mexico,19.34786,-99.25318,estudio completo,2,10,10,0,0
30894459,dentro de una hora,0,Rome,Italy,41.81803,12.31532,apartamento completo,2,9,8,0,1
23532561,dentro de una hora,0,Rome,Italy,41.89571,12.47166,apartamento completo,4,10,10,0,1
196741252,dentro de un día,0,Bangkok,Thailand,13.78727,100.54536,pieza en hotel,4,10,7,0,1
2453666,dentro de un día,1,New York,United States,40.70982,-73.96072,pieza privada en departamento,1,10,10,0,1
65681665,dentro de algunos días o más,0,Sydney,Australia,-33.94526,151.22653,pieza privada en casa,1,10,10,0,0
25799515,dentro de una hora,0,Bangkok,Thailand,13.74416,100.55686,apartamento completo,6,10,10,1,1
2627212,dentro de algunas horas,0,Paris,France,48.88157,2.3319,apartamento completo,5,9,10,0,0
4248523,dentro de un día,0,Paris,France,48.88345,2.31137,apartamento completo,3,10,10,0,0
103385102,dentro de una hora,0,Sydney,Australia,-33.92635,151.2538,apartamento completo,4,10,10,0,1
130455597,dentro de algunas horas,1,Paris,France,48.8263,2.34508,apartamento completo,7,10,9,0,0
184397881,dentro de una hora,1,Mexico City,Mexico,19.32504,-99.11736,apartamento completo,7,10,9,1,0
47537890,dentro de una hora,1,Hong Kong,China,22.27732,113.92957,pieza privada en casa,2,10,8,0,1
2767794,dentro de una hora,0,Hong Kong,China,22.27719,114.17638,pieza privada en departamento,1,10,10,0,1
248295,dentro de algunas horas,0,Rome,Italy,41.89733,12.46272,apartamento completo,5,9,10,0,1
253364687,dentro de una hora,1,Rio de Janeiro,Brazil,-22.97591,-43.41421,apartamento completo,2,10,10,0,1
223180509,dentro de una hora,1,New York,United States,40.72323,-73.98456,apartamento completo,2,10,10,0,1
191417143,dentro de un día,0,Mexico City,Mexico,19.3399,-99.11061,pieza privada en departamento,2,10,10,0,0
58360643,dentro de una hora,0,Istanbul,Turkey,41.02587,29.0196,pieza privada en departamento,2,10,10,0,0
44317544,dentro de algunas horas,1,Sydney,Australia,-33.92705,151.24949,suite de invitado completa,2,10,9,1,1
22790671,dentro de algunas horas,0,Cape Town,South Africa,-33.92103,18.4202,apartamento completo,4,10,9,1,1
164750816,dentro de una hora,1,New York,United States,40.66259,-73.84176,casa completa,10,9,10,0,1
2435691,dentro de una hora,1,Rome,Italy,41.90448,12.4724,apartamento completo,2,10,10,0,1
276167461,dentro de una hora,0,Istanbul,Turkey,41.02856,28.97985,apartamento completo,2,10,10,0,1
40033067,dentro de una hora,0,Istanbul,Turkey,40.99491,29.02477,apartamento completo,4,10,10,0,1
2333018,dentro de un día,0,New York,United States,40.68998,-73.96072,apartamento completo,3,10,9,1,1
225124334,dentro de un día,1,Mexico City,Mexico,19.37754,-99.18896,pieza privada en departamento,2,10,10,0,0
45595980,dentro de una hora,1,New York,United States,40.76825,-73.96648,apartamento completo,4,10,10,1,1
12153103,dentro de una hora,1,Istanbul,Turkey,41.02991,28.94779,apartamento completo,4,10,9,0,1
183702595,dentro de un día,1,Paris,France,48.87255,2.36373,apartamento completo,4,9,10,1,0
5933718,dentro de algunas horas,0,Paris,France,48.86677,2.36934,apartamento completo,2,10,10,0,0
28014631,dentro de una hora,1,Paris,France,48.87614,2.32809,apartamento completo,6,10,10,0,0
150439529,dentro de un día,1,New York,United States,40.76678,-73.91268,apartamento completo,3,10,10,0,1
332881136,dentro de una hora,0,Paris,France,48.85959,2.34542,apartamento completo,3,10,10,0,0
8745583,dentro de algunas horas,1,Rio de Janeiro,Brazil,-22.98182,-43.2081,apartamento completo,4,10,10,0,1
19146113,dentro de una hora,1,Bangkok,Thailand,13.73789,100.55586,apartamento completo,4,10,10,1,1
369073570,dentro de una hora,1,Istanbul,Turkey,40.95513,29.10155,casa completa,5,10,9,1,0
369753243,dentro de una hora,0,Sydney,Australia,-34.0503,151.09608,casa completa,10,9,10,0,1
352422868,dentro de un día,0,New York,United States,40.67156,-73.94627,apartamento completo,1,8,8,0,1
29111591,dentro de una hora,1,Mexico City,Mexico,19.42659,-99.1724,pieza privada en departamento,2,10,10,0,0
13664216,dentro de una hora,0,Rio de Janeiro,Brazil,-22.98352,-43.19032,apartamento completo,2,9,10,1,1
225319445,dentro de una hora,0,Sydney,Australia,-33.81908,150.98881,pieza privada en casa,16,3,9,0,1
232700907,dentro de algunas horas,0,Istanbul,Turkey,40.99098,28.78846,casa completa,2,10,10,0,0
31381356,dentro de una hora,0,Hong Kong,China,22.29635,114.17184,apartamento completo,3,9,10,0,1
48555235,dentro de una hora,0,Cape Town,South Africa,-33.90778,18.40655,apartamento completo,10,10,10,1,1
249002345,dentro de una hora,0,Sydney,Australia,-33.92303,151.0349,apartamento completo,4,10,10,0,1
192778392,dentro de una hora,1,Mexico City,Mexico,19.43804,-99.08586,pieza privada en departamento,2,10,10,0,0
16563309,dentro de un día,0,Rome,Italy,41.88907,12.4719,apartamento completo,5,9,10,0,1
101183013,dentro de algunas horas,0,Istanbul,Turkey,41.08864,29.04913,pieza privada en departamento,2,10,10,0,0
187845288,dentro de una hora,1,Rome,Italy,41.90499,12.48314,apartamento completo,3,10,10,0,1
2876127,dentro de algunas horas,0,Paris,France,48.83681,2.35247,pieza privada en departamento,2,10,10,0,0
15038220,dentro de un día,0,Paris,France,48.87678,2.354,estudio completo,3,10,10,0,0
2923103,dentro de un día,0,Rome,Italy,41.87791,12.46342,apartamento completo,5,10,9,0,1
309563833,dentro de una hora,1,Paris,France,48.87249,2.35352,apartamento completo,2,10,10,0,0
4490277,dentro de un día,0,Paris,France,48.86639,2.34491,estudio completo,10,10,10,1,0
305219432,dentro de una hora,1,Paris,France,48.85256,2.35533,apartamento completo,4,10,10,0,0
139898778,dentro de una hora,1,Mexico City,Mexico,19.43041,-99.20164,apartamento completo,4,10,10,0,0
18725178,dentro de una hora,0,Mexico City,Mexico,19.44255,-99.20229,condominio completo,4,10,10,0,0
70321567,dentro de un día,0,Rio de Janeiro,Brazil,-22.96819,-43.18261,apartamento completo,4,10,10,1,0
91265490,dentro de una hora,0,Mexico City,Mexico,19.39983,-99.1754,estudio completo,3,10,10,0,0
5156497,dentro de un día,0,Paris,France,48.86367,2.34686,apartamento completo,2,10,10,1,0
66327542,dentro de algunos días o más,0,Istanbul,Turkey,41.05935,28.9891,apartamento completo,6,9,10,0,1
75036422,dentro de algunas horas,0,Rome,Italy,41.89805,12.53681,pieza privada en departamento,2,10,9,0,0
13909053,dentro de un día,1,Cape Town,South Africa,-33.91718,18.42105,apartamento completo,4,10,10,0,1
92463251,dentro de algunos días o más,0,Rome,Italy,41.89914,12.43562,pieza privada en departamento,3,10,9,0,1
222701752,dentro de una hora,1,Rio de Janeiro,Brazil,-22.97516,-43.194,apartamento completo,8,10,10,1,1
42596155,dentro de una hora,0,Paris,France,48.87312,2.37146,apartamento completo,4,10,9,0,0
12865219,dentro de algunos días o más,0,Paris,France,48.8696,2.36951,apartamento completo,2,9,10,0,0
240619613,dentro de una hora,1,Rio de Janeiro,Brazil,-23.01962,-43.45713,apartamento completo,8,10,10,1,1
6365297,dentro de algunos días o más,0,Rome,Italy,41.90875,12.49636,casa completa,6,9,9,0,1
6704310,dentro de un día,0,Rio de Janeiro,Brazil,-22.93964,-43.19108,pieza privada en departamento,3,10,9,1,0
134535422,dentro de una hora,0,Cape Town,South Africa,-34.04303,18.35291,apartamento completo,2,10,10,0,1
46513283,dentro de algunas horas,0,Bangkok,Thailand,13.75389,100.57523,apartamento completo,3,10,9,1,1
151331046,dentro de una hora,0,Bangkok,Thailand,13.77678,100.59586,condominio completo,4,10,10,0,1
107434423,dentro de una hora,0,New York,United States,40.76044,-73.96852,apartamento completo,4,10,10,0,1
201677068,dentro de una hora,0,Bangkok,Thailand,13.71177,100.51882,apartamento completo,2,10,10,0,1
4272056,dentro de un día,0,Rome,Italy,41.89046,12.46731,apartamento completo,3,10,10,0,1
28409011,dentro de una hora,1,Paris,France,48.82551,2.35732,apartamento completo,4,10,10,0,0
70056991,dentro de una hora,1,Mexico City,Mexico,19.4564,-99.18954,apartamento completo,2,10,9,1,0
120437,dentro de algunas horas,0,Bangkok,Thailand,13.76,100.54269,condominio completo,3,10,9,0,1
4331775,dentro de una hora,1,Paris,France,48.87548,2.40269,apartamento completo,5,10,10,0,0
33675061,dentro de un día,0,Mexico City,Mexico,19.36254,-99.15011,pieza privada en departamento,2,10,10,0,0
16448650,dentro de algunas horas,1,Rome,Italy,41.89932,12.43433,apartamento completo,5,10,9,0,1
98753435,dentro de una hora,0,Paris,France,48.85427,2.30758,pieza en hotel,2,10,10,1,1
4627415,dentro de un día,1,Cape Town,South Africa,-33.93711,18.46791,pieza privada en casa,2,10,9,0,0
6330956,dentro de una hora,1,Bangkok,Thailand,13.73232,100.52657,condominio completo,6,10,10,0,1
316721994,dentro de algunos días o más,0,Paris,France,48.87875,2.40483,apartamento completo,4,9,10,0,0
233833395,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.96768,-43.19013,pieza en hotel,2,9,9,0,0
12526944,dentro de una hora,0,Rome,Italy,41.90643,12.53847,pieza privada en departamento,3,10,9,0,0
1428501,dentro de una hora,0,New York,United States,40.76417,-73.98703,apartamento completo,4,10,10,0,1
25961210,dentro de un día,0,Rio de Janeiro,Brazil,-22.96852,-43.39277,apartamento completo,4,10,10,0,1
21385139,dentro de una hora,0,Sydney,Australia,-33.89267,151.21112,casa completa,4,10,9,0,0
21419819,dentro de una hora,0,Rio de Janeiro,Brazil,-22.94777,-43.18832,pieza privada en departamento,2,10,10,0,1
221913542,dentro de una hora,0,New York,United States,40.74442,-73.82734,pieza privada en departamento,2,10,10,0,1
42912954,dentro de una hora,0,Paris,France,48.88128,2.34303,apartamento completo,6,8,10,0,0
22935573,dentro de un día,1,New York,United States,40.71263,-73.96015,apartamento completo,6,10,10,1,1
26193002,dentro de una hora,0,Rome,Italy,41.89693,12.47837,apartamento completo,6,10,10,0,1
260795684,dentro de una hora,1,Rome,Italy,41.7527,12.36704,apartamento completo,4,10,10,0,1
56333610,dentro de una hora,0,Paris,France,48.87222,2.32593,apartamento completo,10,10,10,0,1
1355106,dentro de una hora,1,Rome,Italy,41.88986,12.46757,apartamento completo,2,10,10,1,1
2205348,dentro de un día,0,Cape Town,South Africa,-34.10052,18.46788,casa completa,4,10,9,0,0
10416844,dentro de algunas horas,1,Rio de Janeiro,Brazil,-23.01054,-43.36472,apartamento completo,4,10,10,1,1
28541953,dentro de una hora,1,Istanbul,Turkey,41.05659,28.98675,pieza en hotel,3,10,10,0,1
334462429,dentro de algunas horas,0,Istanbul,Turkey,41.05817,28.98441,apartamento completo,3,10,10,1,0
285147029,dentro de una hora,0,Sydney,Australia,-33.93042,151.15298,apartamento completo,3,10,10,0,1
350144734,dentro de una hora,0,New York,United States,40.76766,-73.98763,pieza privada en departamento,2,10,10,0,1
14139236,dentro de algunas horas,0,New York,United States,40.74602,-73.98161,apartamento completo,4,10,10,0,1
334293918,dentro de un día,0,Rio de Janeiro,Brazil,-22.97013,-43.18302,pieza privada en departamento,2,10,10,0,1
46037343,dentro de un día,0,Mexico City,Mexico,19.42839,-99.19111,pieza privada en departamento,2,9,10,0,0
4005407,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.98475,-43.20324,apartamento completo,6,9,10,1,1
224832759,dentro de algunas horas,0,Paris,France,48.85739,2.35078,apartamento completo,4,9,10,0,0
160312584,dentro de un día,0,Cape Town,South Africa,-33.87656,18.62933,apartamento completo,4,10,10,0,1
223431101,dentro de una hora,0,New York,United States,40.80256,-73.96345,pieza privada en departamento,2,10,10,0,1
44140408,dentro de una hora,0,Paris,France,48.86066,2.35445,apartamento completo,2,10,10,0,0
81680798,dentro de una hora,0,Rio de Janeiro,Brazil,-22.96332,-43.1755,apartamento completo,2,10,10,0,0
310961406,dentro de una hora,1,Istanbul,Turkey,41.02587,29.01682,pieza privada en departamento,2,10,10,0,0
15218917,dentro de una hora,1,Bangkok,Thailand,13.75082,100.53728,condominio completo,2,10,10,0,1
32060911,dentro de algunas horas,1,New York,United States,40.63268,-74.1134,pieza privada en departamento,1,10,10,1,1
56337810,dentro de una hora,1,Rio de Janeiro,Brazil,-22.9692,-43.18249,apartamento completo,4,10,10,0,1
81416558,dentro de una hora,0,Rio de Janeiro,Brazil,-22.9862,-43.2277,apartamento completo,6,10,10,0,1
52906606,dentro de una hora,0,Hong Kong,China,22.28511,114.1925,pieza privada en departamento,4,9,10,0,1
43542075,dentro de algunos días o más,0,New York,United States,40.70388,-73.91849,pieza privada en departamento,2,10,10,0,1
262796669,dentro de algunos días o más,0,Rome,Italy,41.84811,12.45756,apartamento completo,4,9,10,0,1
40872366,dentro de una hora,0,Mexico City,Mexico,19.41895,-99.16083,apartamento completo,3,10,10,0,0
115778174,dentro de una hora,1,Istanbul,Turkey,41.02692,28.62759,departamento con servicios completo,4,9,8,0,1
301753450,dentro de una hora,0,Sydney,Australia,-33.78693,151.18322,apartamento completo,5,10,10,0,1
301753450,dentro de una hora,0,Sydney,Australia,-33.90468,151.10003,apartamento completo,6,9,9,0,1
1605878,dentro de una hora,0,Rio de Janeiro,Brazil,-23.00706,-43.32861,apartamento completo,7,10,10,1,1
165433734,dentro de una hora,1,Paris,France,48.86048,2.27507,apartamento completo,6,10,10,1,0
56333610,dentro de una hora,0,Paris,France,48.87081,2.33925,apartamento completo,10,7,9,0,0
380619211,dentro de una hora,0,New York,United States,40.75169,-73.82112,apartamento completo,3,6,4,0,1
296716302,dentro de un día,0,New York,United States,40.63298,-73.8957,pieza privada en casa,7,6,4,1,1
61768961,dentro de una hora,0,Cape Town,South Africa,-33.9334,18.41351,apartamento completo,2,10,10,0,0
